attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,31527611,0,,awesome,5,LAT100Y5,"Excellent prof, one of the best courses I've ever taken at UTM. If you are passionate about the subject matter, you will learn so much and be able to have great conversations with him. Gearey knows so much, and he brings the world of Latin and Antiquity to life. I wish he taught more courses.",04/04/2019,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1554340281000,Yes,4928,Yes,,A+,"['Gives good feedback', 'Inspirational', 'Caring']",people,people
Mandatory,good,good,good,1,27947813,0,,awesome,5,LAT100Y5,SUPER FUNNY!! gives you background info if he sees you're not doing well he approaches you and gives you extra credit also he makes  A LOT of harry potter and star wars/Trek references which is AWESOME!!!,03/26/2017,5.0,5.0,,5,N/A,5.0,5.0,1,Yes,1490487216000,Yes,4928,Yes,,C+,"['Accessible outside class', 'Amazing lectures', 'Hilarious']",people,person
Mandatory,good,good,good,0,26672234,0,,awesome,5,LAT100,"Great professor. Really knows what he's talking about. Tends to go off on tangents, which can be confusing if you're not a history student (I'm in science) but is really interesting to listen.",05/30/2016,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1464641806000,Yes,4928,Yes,,A-,"['Caring', 'Gives good feedback', 'Clear grading criteria']",people,people
Mandatory,good,average,good,2,26391463,0,,awesome,4,LAT100Y5,"He's a really nice guy who truly means for his students to do well. There's still A LOT of studying and memorization involved however, so if you're not keen on memorizing/are not linguistically talented it may be a difficult for you. He's helpful, caring  passionate, funny and personable. Glad I took his course :)",04/27/2016,3.0,3.0,,5,N/A,4.5,4.5,1,Yes,1461755958000,N/A,4928,Yes,,A,"['Respected', 'Hilarious', 'Caring']",people,people
Mandatory,good,poor,good,1,25425249,0,,awesome,5,LAT100Y5,"What can I say about this prof? He's really cool and relaxed, very sympathetic to students and what they undergo at school, he's a generous marker, great story-teller, very funny and good at teaching. He explains things very clearly and will provide help when needed. He is prone to going off on tangents which often are very interesting and amusing!",11/16/2015,1.0,1.0,,5,Really into it,5.0,5.0,1,Yes,1447704572000,Yes,4928,Yes,,A+,"[""Skip class? You won't pass."", 'Hilarious']",people,person
Mandatory,good,poor,good,1,25189431,0,,awesome,5,LAT100Y5,"I actually love this man. Greatest prof by far at UTM. Really passionate about what he teaches, understands students, relaxed, funny and sweet! He makes you enjoy class in a way you'd never expect to! Definitely 5 stars!!",09/15/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1442275918000,Yes,4928,Yes,,N/A,"['Respected', 'Participation matters']",people,person
Mandatory,good,average,good,2,22416525,0,,awesome,5,LAT100,AWESOME. Honestly you will not regret taking a class with him. He is terrific in covering course material and also makes attending class not something of necessity but something you actually want to do. Great guy.,12/02/2013,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1386020118000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,good,1,20894873,0,,awesome,5,LAT101,Professor Gearey is the sweetest professor anyone could ever hope to have! His Latin lectures were engaging and I hated to miss a single one - even though I hate Latin. He genuinely cares about each of his students and what he teaches. He's the best teacher you could hope to have - and his Roman history anecdotes are the absolute best.,11/27/2012,1.0,1.0,,5,Sorta interested,5.0,5.0,1,Yes,1354030829000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,2,19795242,0,,awesome,5,LAT101,"He is an absolute peach - hilarious, intelligent, helpful, friendly, and dorky. He makes the lessons short and sweet, and I hate missing classes. This man will be the light of whatever day your class falls on. Total cutie. If given the opportunity, I'd be in his class again.",02/02/2012,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1328196017000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,1,15582946,0,,awesome,5,HIST2850,"Fantastic professor.  He's funny, passionate, extremely personable and helpful.  I would take his class again in a heartbeat.",03/29/2009,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1238369727000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,1,15460887,0,,good,4,LAT151,Wow... where to start. I might be in love. Funniest/most passionate/dorkiest guy ever. I live for your giggle. When you take your glasses off to wipe your brow after a good chuckle I melt. Let me be your Venus Kallipygos.,02/12/2009,3.0,3.0,,4,Sorta interested,4.0,4.0,1,Yes,1234477971000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,1,14836597,0,,awesome,4,LAT105,The hills are a live with the sound of latin. I love Jay. He is my world.,09/26/2008,3.0,3.0,,5,It's my life,4.5,4.5,1,Yes,1222447116000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,1,13514076,0,,good,4,CLA150,"A very devoted Latin professor. He's fun and humorous. Sure, Latin can be pretty rough time to time, but him as your professor, you'll have tons of fun!",10/08/2007,2.0,2.0,,4,Really into it,4.0,4.0,1,Yes,1191882022000,N/A,4928,N/A,,N/A,[],people,person
