attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,0,30828754,0,,awesome,5,ENG271,"One of the best professors I've ever had! She's organized and her teaching style is easy to follow and engage with. Went to see her regarding an essay and she's really helpful. As a person, she's so sweet and nice, I would take any class of hers.",11/30/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1543609293000,Yes,4928,Yes,,N/A,"['Get ready to read', 'Caring', 'Gives good feedback']",people,people
Not Mandatory,poor,average,poor,0,30236884,0,,awful,1,ENG381,"Been doing well throughout the whole course, until the last two assignments. Stable 80's throughout the course. Given a low 70 and asked for a regrade and got a 60. Completely unjustifiable and out of character. Judged paper by being petty and misuse of power. Do not take her class if you want to pass. She is super ditsy and tech-challenged",06/06/2018,2.0,2.0,,1,N/A,1.0,1.0,1,No,1528286077000,No,4928,Yes,,B+,"['Tough grader', 'Graded by few things', 'Get ready to read']",people,people
N/A,good,average,good,0,28653060,0,,awesome,5,ENG279,"She taught me Video Games and shes an absolute gem. She's there to answer any question of yours and even willing to talk about the career behind the course. Very inspirational and interesting professor, would definitely take again.",08/31/2017,2.0,2.0,,5,N/A,5.0,5.0,1,No,1504219134000,Yes,4928,Yes,,A-,"['Gives good feedback', 'Respected', 'Inspirational']",people,people
Not Mandatory,good,average,good,0,27241294,0,,awesome,5,UNI430Y1,"Siobhan is approachable, curious & open-minded. Her teaching style embraces the co-creation of knowledge & integrates of self-exploration. She is passionate about community development & connecting her students to organizations, the arts & people that can facilitate learning. She always makes herself available -office hours, class time and online.",11/22/2016,3.0,3.0,,5,N/A,5.0,5.0,1,No,1479817606000,Yes,4928,Yes,,N/A,"['Gives good feedback', 'Clear grading criteria', 'Caring']",people,people
N/A,average,average,average,0,26394759,0,,average,2,ENG234,"Very passionate about the material and goes in depth. You must attend lectures and take notes (or know someone who does). You don't necessarily need to read the books; lec notes enough. The assignments are easy, but the TA does mark hard. If you need an extension, you can have a week no questions asked the first time around & sometimes second time.",04/27/2016,3.0,3.0,,4,N/A,3.0,3.0,1,Yes,1461771460000,N/A,4928,Yes,,B+,"['Get ready to read', 'Lecture heavy', ""Skip class? You won't pass.""]",people,people
Not Mandatory,good,average,good,0,26220955,0,,awesome,5,ENG234,"Absolutely amazing professor who really connects with her students.  Lectures don't feel long because the subject matter is so fun and interesting to discuss.  No tests in this class, but a few papers.  My favourite course that I've taken yet.",04/02/2016,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1459637834000,N/A,4928,Yes,,B,"['Amazing lectures', ""Skip class? You won't pass."", 'Get ready to read']",people,people
Mandatory,good,poor,good,2,25187167,0,,awesome,4,ENG357,She's really awesome and understanding of mental/health issues. I loved her class and would be pleased to have her again!,09/13/2015,1.0,1.0,,5,Really into it,4.5,4.5,1,Yes,1442179245000,Yes,4928,Yes,,A,"[""Skip class? You won't pass."", 'Caring']",people,people
Not Mandatory,poor,good,poor,4,25117909,2,,awful,1,ENG234,"She is not approachable at all, very rude actually. Lectures are long & useless. I tried to take notes but there was nothing good that she said. When she discussed the reading list novels in detail, she was unclear & very vague on a lot of points. Aside from that, her TA was not accessible & is a completely outrageous marker.  Would not recommend.",08/13/2015,5.0,5.0,,1,Meh,1.0,1.0,1,Yes,1439472108000,N/A,4928,Yes,,N/A,"['Tough grader', 'Lecture heavy']",people,people
Mandatory,poor,good,poor,2,25046740,2,,awful,1,ENGL,"She teaches a bunch of classes and then tell you she's said something when she hasn't. I think she gets mixed up. She got some interesting points, but her slides had a lot of typos and she  is far from approachable and friendly. In fact, she's pretty much not very nice. This makes asking questions pretty hard. I was so excited. I'd avoid her.",07/17/2015,5.0,5.0,,1,Really into it,1.0,1.0,1,No,1437103859000,N/A,4928,Yes,,N/A,[],people,people
N/A,good,average,good,0,23676177,0,,awesome,5,ENG234,"I've taken several classes with Professor O'Flynn and I loved all of them. She goes into a lot of depth with the novels she teaches, and she seems really passionate about her work which comes through in her lectures. She also integrates social media platforms like Tumblr and Pinterest into her assignments which I thought was really cool.",10/21/2014,2.0,2.0,,4,It's my life,4.5,4.5,1,Yes,1413885847000,Yes,4928,Yes,,N/A,"['Clear grading criteria', 'Amazing lectures']",people,people
