attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,32805638,0,,awesome,5,CHM211,"THE BEST CHEM PROF AT UTM. He is jokes, but also very good prof. He knows how to teach and does it well. He uses real world connections to make sure we understand the concepts. The labs do require time and effort, make sure you study the concepts that will be applied in labs for the pre-lab talks since that affects your lab mark! overall, loved him",01/07/2020,2.0,2.0,,5,N/A,5.0,5.0,1,No,1578418906000,Yes,4928,Yes,,Not sure yet,"['Amazing lectures', 'Inspirational', 'Respected']",people,people
Not Mandatory,good,average,good,0,32728342,0,,awesome,5,CHM211,Truly a phenomenal professor. He explains all the concepts so clearly and is always willing to re-explain anything that the students' may find unclear. The lectures are honestly so fun and were truly the highlight of my day. He's also so accessible out of class and always makes the most time to meet with students before a midterm or a final.,12/20/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1576829138000,Yes,4928,Yes,,B+,"['Hilarious', 'Lecture heavy', 'Amazing lectures']",people,people
Mandatory,good,average,good,0,31694117,0,,awesome,5,CHM311,"Without a word of a lie, 11/10 dude. He thoroughly explains his content to make sure you understand what's going on and has a great sense of humor. Content is hard but as with any course in university, you've got to put in the regular amount of effort to get a good mark in the course.",04/27/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1556392523000,Yes,4928,Yes,,C,"[""Skip class? You won't pass."", 'Respected', 'Hilarious']",people,people
Mandatory,good,good,good,0,31646967,0,,awesome,5,CHM311,"Honestly, the best chem prof I had in all of university. If you have him, then it's game on! He actually walks you through concepts that you don't understand in office hours, making sure that life is good.",04/22/2019,4.0,4.0,,5,N/A,5.0,5.0,1,No,1555976093000,Yes,4928,Yes,,A+,"['Amazing lectures', 'Accessible outside class', 'Lecture heavy']",people,people
Mandatory,good,good,good,0,31077740,0,,awesome,5,CHM211,"One of the most inspirational professor's, however his tests are ridiculously difficult. But, because his testing is so harsh, you do learn a lot!",12/18/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1545113699000,Yes,4928,Yes,,C,"['Inspirational', 'Amazing lectures', 'Test heavy']",people,people
N/A,good,good,good,0,28845739,0,,awesome,5,CHM211,"Simply amazing! Prof. Piunno is one of the most caring, enthusiastic and intelligent profs I know. By far the best I've experienced at UTM.",11/06/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1510004311000,Yes,4928,Yes,,N/A,"['Amazing lectures', 'Respected', 'Accessible outside class']",people,people
Mandatory,good,average,good,4,28671582,1,,awesome,5,CHM211,Prof. Piunno is awesome. He is very clear in lectures and is always accessible outside class. He is very very knowledgeable and always willing to help. Very lucky that he's teaching CHM211 this year :),09/12/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1505248134000,Yes,4928,Yes,,N/A,"['Accessible outside class', 'Participation matters', 'Respected']",person,people
Not Mandatory,poor,good,poor,6,23042308,49,,awful,1,CHM211,Not a god professor,04/15/2014,5.0,5.0,,1,Meh,1.0,1.0,3,No,1397579117000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,good,0,23036276,1,,awesome,4,CHM311,"It's a hard course, but he does a fantastic job of teaching it. Clarifies anything and explains things very well, thorough. A very kind man and if you need extra help he's more than happy to ""shamelessly"" help as he says.   He wants everyone to do well and makes himself available to help you out whenever possible.",04/14/2014,4.0,4.0,,5,Sorta interested,4.5,4.5,1,Yes,1397496027000,N/A,4928,N/A,,N/A,[],person,people
Mandatory,good,average,good,5,22682265,1,,awesome,5,CHM211,"The best professor I've ever had. Attend his lectures. You can get away without reading the textbook if you attend every lecture, make good notes, and learn the lecture slides. All his midterms are really fair. He is very clear, and really enthusiastic! Make sure to start the problem set ahead of time. Labs were fun but hard.",01/01/2014,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1388607750000,N/A,4928,N/A,,B+,[],person,people
N/A,good,good,good,1,21303370,1,,awesome,4,CHM412,Probably one of my favourite courses and favourite prof! I think this was the reason I switched into chemistry :),01/28/2013,4.0,4.0,,5,It's my life,4.5,4.5,1,No,1359408393000,N/A,4928,N/A,,N/A,[],person,person
N/A,good,good,good,0,21258016,1,,awesome,5,CHM211,"A wonderful guy, very clear, and  is really patient with questions. I rarely saw him not smiling. Exams are very definite and fair, no sneaky business, so if you know your stuff, it will be a piece of cake. The labs are difficult though,and there is no room for part marks.",01/14/2013,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1358186356000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,good,good,0,21157947,1,,awesome,5,CHM412,My favourite prof!,12/23/2012,4.0,4.0,,5,Really into it,5.0,5.0,1,No,1356264238000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,good,good,0,19080826,1,,awesome,5,CHM211,"Very good Prof, he'll keep you motivated and want to learn more!",10/17/2011,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1318884160000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,good,good,0,18340742,1,,awesome,5,CHMCHM,"1 of the best prof. clear lecture notes, easy going prof (however, be warned his assignments are tough, best discuss with friends). overall.. GREAT PROF and very enlighntening course.",03/31/2011,4.0,4.0,,5,Meh,5.0,5.0,1,No,1301598702000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,0,18338676,1,,awesome,5,CHM414,"Great guy, great prof.",03/31/2011,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1301577364000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,0,3794073,1,,awesome,5,CHM211,Looka Dat!!!!,05/05/2005,3.0,3.0,,5,It's my life,5.0,5.0,1,N/A,1115307212000,N/A,4928,N/A,,N/A,[],person,people
