attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,good,good,0,31647755,0,,awesome,5,MGT393,Amazing and fun course. Prof. makes the course extremely fun with jokes and real world examples. It is very hard to get above 80 and below 73 in this course. If you take great lecture notes and read his handouts you should be good.,04/23/2019,4.0,4.0,,5,N/A,5.0,5.0,1,No,1555982129000,Yes,4928,Yes,,B+,"['Graded by few things', 'Amazing lectures', ""Skip class? You won't pass.""]",people,people
Not Mandatory,good,average,good,5,29738853,0,,awesome,5,MGT393MGT321,"One of the best professors i met in UTM. I love his lecture, he is a very humorous guy. I really hope he could teach MGT421, not PT, the most arrogant and annoying guy in commerce department.",04/04/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1522806250000,Yes,4928,Yes,,N/A,"['Group projects', 'Hilarious']",people,people
Not Mandatory,good,average,good,0,27964330,0,,awesome,5,ECO393,he's one of the best profs in UTM he will help you and he's easy to approach i've has him for 321 and 393 and he explains everything in great detail,03/29/2017,2.0,2.0,,5,N/A,5.0,5.0,1,No,1490793106000,Yes,4928,Yes,,A-,"['Inspirational', 'Caring', 'Gives good feedback']",people,people
Mandatory,good,good,good,0,27336040,0,,awesome,5,MGT393,"Best prof i had in my 3 years, knows exactly what he is talking about.",12/05/2016,4.0,4.0,,5,N/A,5.0,5.0,1,No,1480947906000,Yes,4928,Yes,,B+,"['Amazing lectures', ""Skip class? You won't pass."", 'Tough grader']",people,people
Mandatory,good,average,good,1,27047397,0,,good,4,MGT1323,Professor Schneider truly cares about his students.  Wish more instructors had his level of dedication and commitment.   Well liked by all students.,10/17/2016,3.0,3.0,,4,N/A,4.0,4.0,1,No,1476742375000,Yes,4928,Yes,,A,"['Inspirational', 'Caring']",people,person
N/A,good,average,good,4,24916853,0,,awesome,4,MGT393,He is in charge of breaking the Business Law from a full year course before to now two half year courses (393 and 394). Really simplified 393 a lot and provided clear examples to demonstrate the law. His tests have no surprises but not easy. Overall good course and wonderful instructor.,05/29/2015,3.0,3.0,,5,Sorta interested,4.5,4.5,1,No,1432878370000,Yes,4928,Yes,,N/A,"['Lecture heavy', 'Respected']",people,people
N/A,good,poor,good,4,24444319,0,,awesome,5,MGT393,Prof Schneider is one of the best lecturers at UTM. He provides lots of examples to make the sometimes dry material more interesting and holds your attention with occasional jokes. ,03/09/2015,1.0,1.0,,4,It's my life,4.5,4.5,1,No,1425907274000,N/A,4928,Yes,,A,"['Hilarious', 'Respected', 'Inspirational']",people,people
Not Mandatory,good,average,good,2,23824833,0,,awesome,4,MGT393,"Best Prof and he loves Taylor Swift, every tests he had her name on the paper and sent us email about some Taylor Swift's latest songs. but still best prof ever",11/16/2014,3.0,3.0,,5,Really into it,4.5,4.5,1,No,1416163382000,N/A,4928,N/A,,N/A,"['Respected', 'Hilarious', 'Inspirational']",people,people
N/A,good,average,good,4,23630518,0,,awesome,5,MGT393MGT321,"Best professor I've had in my entire life.  Extremely caring, very fair, down to earth & professional.  You won't meet many people like this in your life.  I graduated 7 years ago from UTM and the only professor I always admire is Prof. Schneider.  I still remember his lectures in business law & auditing.  He teaches with his full heart, I believe.",10/05/2014,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1412514866000,N/A,4928,Yes,,N/A,"['Inspirational', 'Amazing lectures', 'Respected']",people,people
Mandatory,good,average,good,1,23081349,0,,good,4,MGT393,"Amazing prof! Didn't use the textbook for this class, just went to lectures and studied his notes. His teaching style is very refreshing and you can tell he cares a lot about his students.",04/23/2014,3.0,3.0,,4,Low,4.0,4.0,1,No,1398214095000,N/A,4928,N/A,,A-,[],people,person
