attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,0,32430290,0,,awesome,5,POL113,"Exceptional orator and lecturer. Truly, a real gem!",11/18/2019,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1574057758000,Yes,4928,Yes,,A-,"['Respected', 'Gives good feedback', 'Inspirational']",people,people
Not Mandatory,average,average,average,1,32101622,0,,poor,2,POL320,"Professor Lippincott's lectures are often superficial, distilling only the most basic points from assigned readings, and otherwise devolving into arrogant tangents about modernity, public figures, etc. My experience with his TA, Ella, did not help. Tests and assignments were fair, though the latter allowed little flexibility. In a word: overrated.",07/17/2019,3.0,3.0,,2,N/A,2.0,2.0,1,Yes,1563322988000,No,4928,Yes,,N/A,"['Lots of homework', 'Accessible outside class', 'Get ready to read']",people,person
Not Mandatory,average,average,average,1,32048354,0,,average,3,POL113,"Great prof, IF you attend class and pay attention. Lack of technology used makes it difficult to follow along, however if you have a passion for politics then it won't hinder you too much. Tests are extremely easy and straight forward if you pay attention to content covered in lectures. Allows you to miss one test, however weight is redistributed.",06/21/2019,2.0,2.0,,3,N/A,3.0,3.0,1,No,1561147647000,Yes,4928,Yes,,A,"['Gives good feedback', ""Skip class? You won't pass."", 'Get ready to read']",people,person
Mandatory,average,good,average,5,31024238,0,,poor,2,POL113,"Although most call this course a bird course, if you are not remotely interested in politics, you will fill this course EXTREMELY boring like I did. You can tell that this professor knows what he is talking about, but his inability to use technology makes the rather heavy content difficult to follow! Tutorials will make things a lot easier for you!",12/14/2018,4.0,4.0,,2,N/A,2.0,2.0,1,No,1544774377000,No,4928,Yes,,N/A,"['Lecture heavy', 'Tough grader', 'Test heavy']",people,people
Not Mandatory,average,good,average,1,31008481,0,,poor,2,POL113,"Professor Lippincott is a very funny man; however, his structure of lecturing is so confusing and he uses no technology (no slides, no Quercus). Whoever tells you this is a bird course, it is NOT. I am telling you! If you are not in poli sci and just interested, choose another pol class. test and exams are marked fairly, but it is a lot of material",12/13/2018,4.0,4.0,,2,N/A,2.0,2.0,1,No,1544726676000,No,4928,Yes,,N/A,"['Get ready to read', 'Test heavy', 'Graded by few things']",people,person
Mandatory,poor,good,poor,1,30780173,0,,awful,1,POL113H5F,"Do readings for that class or you wont do well. When I had him, we just had two midterms and a final. He doesnt have powerpoint, but he does have readings which u kind of have to find by yourself as he doesnt use blackboard. He lectures from a paper and reads off of it so u have to take notes from what he says.",11/26/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1543224128000,No,4928,No,,N/A,"[""Skip class? You won't pass."", 'Tough grader', 'Get ready to read']",people,person
Not Mandatory,poor,good,poor,1,30748880,0,,awful,1,POL113,"The Prof assigns an extensive list of reading materials. He barely uses any other form of teaching aid aside from his voice. There's no doubt that he is a very intelligent man, but he lacks the ability to convey information clearly in a structured manner without talking in circles. If you are not an audible learner... Avoid POL113 at all cost!",11/17/2018,5.0,5.0,,1,N/A,1.0,1.0,1,No,1542491585000,No,4928,Yes,,N/A,"['So many papers', 'Test heavy', 'Get ready to read']",people,person
Mandatory,good,average,good,0,30494780,0,,awesome,5,POL113H5F,"So much energy such a funny guy, makes you want to go to class gives good vibes and is approachable. Cares about his students and wants them to do well.",09/11/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1536682936000,Yes,4928,Yes,,N/A,"['Caring', 'Respected', 'Hilarious']",people,people
Mandatory,good,good,good,1,30487253,0,,awesome,5,POL113,"GO TO CLASS! Pay attention, review the readings link them to the lectures and use past tests and exams. He doesn't switch up on you much but does lecture based on current events so its never the same thing. Tutorials a real help too go even if they arent mandatory you wont regret it.",09/06/2018,4.0,4.0,,5,N/A,5.0,5.0,1,No,1536275409000,Yes,4928,Yes,,N/A,"['Graded by few things', 'Amazing lectures', 'Lecture heavy']",people,person
Mandatory,good,good,good,0,30434626,0,,good,4,POL113,"Good prof. Does a very good job at explaining the concepts he teaches and is very organized with his lectures, making studying much easier. Be on top of your readings (they are all online as there is no textbook) and you should be fine.",08/15/2018,4.0,4.0,,4,N/A,4.0,4.0,1,No,1534330603000,Yes,4928,Yes,,N/A,"['Amazing lectures', 'Get ready to read', 'Graded by few things']",people,people
