attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,good,average,0,32561945,0,,poor,2,ANTA02H3,"This professor will give you questions on midterm and final exams that is worded extremely different from the lectures. There is no sympathy when they are marking the exams/assignment. Be ready for the greatest amount of readings. The midterm is all MCQ and final is a very tough combination of 34 MCQ, 4 short response qs and 1 huge difficult essay.",12/07/2019,5.0,5.0,,2,N/A,2.0,2.0,1,Yes,1575761023000,No,4919,Yes,,D-,"['Get ready to read', 'Tough grader', 'Test heavy']",people,people
Mandatory,good,average,good,0,32347825,0,,awesome,5,ANTC61,"hands down the best prof at utsc, her lectures are very detailed yet interesting and she makes sure to go through the main points from all her readings. her sense of humour is great which is a plus and this course is literally soooo interesting. 10/10 would recommend.",11/02/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1572669257000,Yes,4919,Yes,,N/A,"['Amazing lectures', 'Respected', 'Caring']",people,people
Mandatory,good,average,good,0,28716069,0,,awesome,5,ANTA02,"Amazing professor who makes class fun. She is really fair and if you put in effort, you will do well in this course and learn a lot.",10/04/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1507138951000,Yes,4919,Yes,,B,[],people,people
Mandatory,good,average,good,8,28597855,0,,awesome,5,ANTA02,"Loads of readings but it's easy to do well if you keep on top of them and go to lectures (her lectures are super engaging and she's hilarious, so you're missing out if you skip!).",08/09/2017,2.0,2.0,,5,N/A,5.0,5.0,1,No,1502247407000,Yes,4919,Yes,,A+,"['Get ready to read', 'Hilarious', 'Amazing lectures']",people,people
N/A,good,average,good,0,28534679,0,,awesome,5,ANTA02,"Amazing prof, easy A if you work for it",07/16/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1500197362000,Yes,4919,Yes,,A-,"['Hilarious', 'Amazing lectures', 'Get ready to read']",people,people
N/A,good,average,good,0,28469264,0,,awesome,5,ANTA02H3,Great prof,06/20/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1497954067000,Yes,4919,Yes,,N/A,"['Get ready to read', 'Hilarious', 'Tough grader']",people,people
Mandatory,good,average,good,0,28019237,0,,awesome,5,ANTC61,"Very passionate and extremely enthusiastic, leading to an interesting and engaging lecture!",04/09/2017,2.0,2.0,,5,N/A,5.0,5.0,1,No,1491745523000,Yes,4919,Yes,,B+,"['Inspirational', 'Hilarious', 'Amazing lectures']",people,people
Mandatory,good,average,good,0,27721042,0,,awesome,5,ANTA02,"Great prof, lots of reading for this class but it's pretty easy stuff if you don't fall behind.",01/12/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1484220773000,Yes,4919,Yes,,A-,"['Amazing lectures', 'Inspirational', 'Get ready to read']",people,people
Not Mandatory,good,average,good,0,26241769,0,,awesome,5,ANTA02H3,"Always open to talk about anything in office hours. Goes over most important parts of readings in class. Super fun, and engaging. Only 1 paper, a midterm (M.C) and final",04/06/2016,3.0,3.0,,4,N/A,4.5,4.5,1,Yes,1459950282000,N/A,4919,Yes,,A,"['Get ready to read', 'Hilarious', 'Amazing lectures']",people,people
Mandatory,good,good,good,0,25020489,0,,good,4,ANTA02,"Shes an amazing lecturer, content very intersting however readings are hard to understand and are also long. Lecture slides however are clear. Need to understand thesis of readings. Shes very nice, enthusiastic, willing to help. Midterm was MC however it was quite tricky, Final was essay, MC, tricky. Shes very passionate about her subject area. ",07/06/2015,4.0,4.0,,4,Low,4.0,4.0,1,Yes,1436214798000,N/A,4919,Yes,,N/A,"['Get ready to read', ""Skip class? You won't pass."", 'Tough grader']",people,people
N/A,good,good,good,3,24899262,0,,awesome,5,ANTC61,"Best teacher I have ever had. So passionate about the material and her students. Such a smart woman, I was never bored in class, wished I had more than 1 lecture a week! Learned so much in this class, I would take anything she teaches",05/25/2015,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1432576387000,N/A,4919,Yes,,N/A,"['Get ready to read', 'Gives good feedback', 'Inspirational']",people,people
N/A,good,average,good,1,24401759,0,,awesome,5,ANTC61,Hands-down the best class I've taken in University! Both interesting and fun! Would gladly take every class in my degree with her.,02/21/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,No,1424547978000,N/A,4919,Yes,,A+,"['Hilarious', 'Amazing lectures', 'Inspirational']",people,person
Mandatory,good,average,good,0,24213195,0,,awesome,5,ANTD15,Really great prof. who tries to tie what you learn in class with what's going on in the outside world.  ,01/01/2015,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1420133130000,N/A,4919,N/A,,A+,"['Clear grading criteria', 'Caring']",people,people
Mandatory,good,average,good,3,23931537,0,,awesome,5,ANTD15,"Professor Dahl is one of the best profs i've had over four years at UTSC. She is so passionate about her work and is great at explaining concepts. She is kind and understanding of students individual needs. She is funny, engaging, and incredibly intelligent. She is the deffiniton of the perfect prof! ",12/03/2014,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1417578178000,N/A,4919,Yes,,N/A,"['Caring', 'Inspirational', 'Gives good feedback']",people,people
Not Mandatory,good,average,good,0,23527199,0,,awesome,5,ANTA02H3,"LOVED her. I was never bored in her class, I learned something new every class, and she is super nice/funny. Her assignments are easy, and actually fun to do. She gives you a lot of freedom when it comes to assignments, you have options and you can choose the one the best interests you. There is a lot of reading but they are very interesting reads.",08/14/2014,2.0,2.0,,4,It's my life,4.5,4.5,1,Yes,1407974929000,N/A,4919,N/A,,A,[],people,people
Not Mandatory,good,poor,good,0,23448725,0,,awesome,5,ANTA02H3,"Best first year course I attended! Looked forward to her class each week simply because she is so enthusiastic, funny, and extremely passionate about what she was. Her lectures were full of laughter and the final and only assignment had a lot of options and flexibility to it. I highly recommend Dahl as a prof!",07/16/2014,1.0,1.0,,5,Sorta interested,5.0,5.0,1,Yes,1405471529000,N/A,4919,N/A,,A+,[],people,people
Mandatory,good,average,good,0,23369748,0,,awesome,5,ANTA02,"As a science student, this was my first non-science course and I had absolutely no prior knowledge of this subject. She is very passionate about the subject which you can tel from her teaching and lectures. Her 2 hour lectures were a pleasure to attend, unlike other courses, time seemed to fly in her lectures. She is the best professor I have had.",06/13/2014,3.0,3.0,,5,Low,5.0,5.0,1,No,1402657518000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,23093025,0,,awesome,5,ANTA02,"She's a super kind professor, easy to approach, lectures are 100x more interesting than other profs who have taught the course. There are A LOT of readings however and only 1 assignment that's worth the same as the exam. Midterm was all mc and easy. I learned a lot and had fun although I hated that the readings were all long.",04/24/2014,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1398349505000,N/A,4919,N/A,,N/A,[],people,people
Mandatory,good,average,good,0,22980585,0,,awesome,5,ANTA02H3,"Wonderful, whimsical, wise professor :)  Enjoyed learning from her.",04/02/2014,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1396453322000,N/A,4919,N/A,,N/A,[],people,people
Not Mandatory,good,average,good,0,22630042,0,,awesome,5,ANTA02,Good prof!,12/20/2013,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1387569557000,N/A,4919,N/A,,P,[],people,people
