attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,28482973,0,,awesome,5,ENGD52,"Professor DuBois is the best professor I've ever had. Hands down. As a student with a disability, he was extremely caring and accommodating, and provided all of the assistance anyone needs to excel in his courses. In lectures he wanders off topic, but what he has to say is always fascinating. Essay and class expectations clear. Two classes, two A+.",06/24/2017,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1498333667000,Yes,4919,Yes,,A+,"['Caring', 'Accessible outside class', 'Amazing lectures']",people,people
Mandatory,good,average,good,2,28477473,0,,awesome,5,ENGD52,"I had three semesters in a row with Professor Dubois and I would take another three in a heartbeat! Dubois is the most kind-hearted gentleman I have ever met, and it was a true honour to be taught by him this year. He cares about his students, never judges them, works hard for them, and in turn, we work hard for him. A true gem!",06/22/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1498146265000,Yes,4919,Yes,,A,"['Caring', 'Respected', 'Hilarious']",people,people
Not Mandatory,average,average,average,0,28186929,2,,average,3,ENGB35,"He's a nice person, but gets off topic a lot and goes on tangents. Very frustrating to listen to and doesn't follow the syllabus much. If you read the books though, it's not hard to get a good mark. A bit of a time waster too, though he tries to be engaging and interesting",05/02/2017,2.0,2.0,,3,N/A,3.0,3.0,1,Yes,1493739509000,No,4919,Yes,,A+,"['Get ready to read', 'Beware of pop quizzes']",people,people
N/A,good,average,good,0,28128460,1,,good,4,ENGB04,"He's a nice guy, but I hated the class. Marks were never uploaded on time, and the whole course was unstructured. He never went by the syllabus, but expected us to read all the poems by ourselves.  His main goal is to make his students enjoy poetry, but he failed to do that cuz i hated it and never want to take another poetry class ever again lol",04/26/2017,2.0,2.0,,4,N/A,4.0,4.0,1,Yes,1493174821000,No,4919,Yes,,N/A,"['Graded by few things', 'Get ready to read', ""Skip class? You won't pass.""]",person,people
Not Mandatory,good,average,good,1,27587068,0,,good,4,ENGD13,"Andrew is awesome! He is truly one of a kind.  Although his lectures weren't always structured, i liked that about the term. He made it fun,he even held one of our lectures' at the rex's den one day.. He let us order whatever we wanted! Honestly i don't know how he managed to lead insightful lectures without ever making me feel stressed but he did!",12/20/2016,2.0,2.0,,4,N/A,4.0,4.0,1,No,1482275287000,Yes,4919,Yes,,N/A,['Amazing lectures'],people,person
N/A,good,average,good,1,26892934,0,,awesome,5,ENGC47,A friendly and humble professor with a keen passion for his areas of study. His lectures strike a balance between technical insight and light-hearted banter. He is exceptionally approachable. Assignments are open-ended which allows for great flexibility in approaching your work. He is a very fair marker. One of the best profs I've studied under.,08/14/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1471182976000,Yes,4919,Yes,,A,"['Caring', 'Amazing lectures']",people,person
N/A,good,poor,good,1,20787262,1,,awesome,5,ENGD59,He makes poems come to life with his reading and interpretation. UofT needs more profs like this.,11/06/2012,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1352220535000,N/A,4919,N/A,,N/A,[],person,person
N/A,good,poor,good,1,20787181,0,,awesome,5,ENGD59,He's one of the best English profs at UofT. The material is fun and he makes poetry that at a first glance seems ordinary really come to life and pop. UofT needs more profs like this.,11/06/2012,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1352219989000,N/A,4919,N/A,,N/A,[],people,person
N/A,good,average,good,1,18445356,0,,awesome,4,ENG000,"Superb. He's intelligent and thought-provoking, incredibly approachable and quite a bit more &quot;real&quot; than a lot of academics. At times his lessons and assignments may lack structure, which is troublesome for many, but can also be a wonderful opportunity if approached correctly.",04/21/2011,2.0,2.0,,5,Low,4.5,4.5,1,Yes,1303352360000,N/A,4919,N/A,,N/A,[],people,person
N/A,good,average,good,1,17442437,0,,awesome,5,ENGD63,very hot! and a good professor.,07/22/2010,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1279816152000,N/A,4919,N/A,,N/A,[],people,person
N/A,good,average,good,0,16988047,0,,good,4,ENGD6H3,"I was in his rap poetics class. Just an unbelievable teacher. The way he intertwined many different literary works, styles, and periods made one appreciative of all works of literature, and art in general.",04/13/2010,3.0,3.0,,4,Sorta interested,4.0,4.0,1,Yes,1271164378000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,14107162,0,,awesome,5,ENGC47,"This is a really great class. When I first started poetry (B04) I had mixed feelings because I was never exposed to it before, but Professor DuBois’ passion for poetry can turn anyone into an avid reader. He is the best professor I've had so far.",02/20/2008,3.0,3.0,,5,Sorta interested,5.0,5.0,1,Yes,1203507600000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,good,good,1,13663920,0,,awesome,5,ENGC47,He is an awesome teacher!  And seriously a hottie. He has definately changed my mind on the southern accent.,11/15/2007,4.0,4.0,,4,It's my life,4.5,4.5,1,Yes,1195167519000,N/A,4919,N/A,,N/A,[],people,person
N/A,good,good,good,0,12968220,0,,awesome,5,ENGB04,"Great Prof.  UTSC is really lucky to have him.  I'm going to miss his lectures, they made every Tuesday so enjoyable and enlightening.  I love to read poetry now, that's the best thing after taking taking this course.",04/03/2007,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1175628035000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,12632568,0,,awesome,5,ENGB04,"This was by far the best course I have taken in University.  Prof. DuBois is engaging, interesting, funny, approachable and nice. The course content is great -- even if you don't like poetry it is not possible to leave without taking something from this class.  I don't know if professors read this, but if you do, TEACH MORE COURSES! You're awesome!",12/18/2006,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1166403365000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,12555036,0,,awesome,5,ENGD07,"Great Prof! Had him a few times now, and always a pleasure. He exudes enthusiasm, and tries to change things around now and then so we don't get bored. Even had class outside once when it was nice. Very approachable, but not always very helpful when asked for help. I think he prefers you figure things out on your own through trial & error.",12/08/2006,2.0,2.0,,4,It's my life,4.5,4.5,1,Yes,1165611245000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,12520924,0,,good,4,ENGB04,Enjoyed his class!,12/05/2006,3.0,3.0,,4,Really into it,4.0,4.0,1,Yes,1165282047000,N/A,4919,N/A,,N/A,[],people,people
N/A,average,average,average,0,12284294,0,,average,3,ENG01,He's alright. not too sure i like the course though,10/13/2006,3.0,3.0,,3,Low,3.0,3.0,1,Yes,1160779067000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,11910175,0,,awesome,5,ENGC50,I think it's hilarious how many people comment on how handsome prof DuBois is. He is handsome but that has nothing to do with his ability to teach.  Prof DuBois is an AMAZING prof.  He's extremely fair and I learned a lot about American literature in his class.  He's extremely helpful and I love the fact that he was so willing to help his students!,05/18/2006,3.0,3.0,,5,Sorta interested,5.0,5.0,1,N/A,1147970530000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,11786651,0,,awesome,5,ENGB04,"I've never met anyone more passionate about poetry. It makes you love poetry even more and if you didn't like it before, you do now. Perfect prof!",04/28/2006,3.0,3.0,,5,It's my life,5.0,5.0,1,N/A,1146258505000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,11420094,0,,good,4,ENGC50H3,"&quot;He is a horrible prof and so not hot!!!!&quot;-girl, did you do well in his last class&#63; what to do about mediocre grades&#63; perish or persevere&#63; true, he is a young prof., would it bring you more pleasure to look at an old, wrinkly man&#63; i think learning is your responsibility, not his. good luck with your future studies. -former student",01/26/2006,3.0,3.0,,4,Low,4.0,4.0,1,N/A,1138250578000,N/A,4919,N/A,,N/A,[],people,people
N/A,poor,good,poor,1,11397600,0,,awful,1,ENGC15,He is a horrible prof and so not hot!!!!,01/20/2006,4.0,4.0,,1,Meh,1.0,1.0,1,N/A,1137793169000,N/A,4919,N/A,,N/A,[],people,person
N/A,good,average,good,0,11349396,1,,awesome,5,ENGB02ENGC47,"You need to take at least one class with Professor DuBois because he will change the way you think about literature. Not only is very intelligent and an enthusiastic lecturer, he really cares what students have to say and considers new ideas. Fair, encouraging, engaging, and you will learn SO MUCH!!",01/11/2006,3.0,3.0,,5,It's my life,5.0,5.0,1,N/A,1137016722000,N/A,4919,N/A,,N/A,[],person,people
N/A,good,average,good,0,10987718,1,,awesome,5,ENGC47H3,"He is so helpful when you don't understand something, and he is also very humble. Yes he is good looking people, but he's our professor. It's not going to happen.",11/26/2005,3.0,3.0,,5,It's my life,5.0,5.0,1,N/A,1133015788000,N/A,4919,N/A,,N/A,[],person,people
