attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,32393500,0,,awesome,5,PHLB33,Very humble. Very knowledgeable. Cares a lot about her students. She is a very nice professor and really cares about what her students say and feel. I was saddened that she transferred to Cornell as I wanted to keep taking her classes. She's a great professor and easily one of my favourites.,11/11/2019,2.0,2.0,,5,N/A,5.0,5.0,1,No,1573503599000,Yes,4919,No,,A,"['Respected', 'Amazing lectures', 'Hilarious']",people,people
Mandatory,good,good,good,0,31398425,0,,awesome,5,PHLC37,I needed another C-level class for my philosophy minor but I was hesitant about studying Kant. It turned out to be my favourite class from my entire university experience. She is knowledgeable about the material and cares about helping you to understand it. She reignited my passion for philosophy. Just keep up with the reading and attend classes.,03/03/2019,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1551576462000,Yes,4919,Yes,,A+,"['Amazing lectures', 'Gives good feedback', ""Skip class? You won't pass.""]",people,people
Mandatory,good,average,good,0,30781175,0,,good,4,PHLC37,"She is really fun and is great at breaking down difficult readings. In her C levels, generally there are weekly comments, an outline and one big essay at the end. In her B levels there is generally only quizzes and exams which are killer, but she makes up for that with her fun lectures. I definitely recommend taking her classes!",11/26/2018,3.0,3.0,,4,N/A,4.0,4.0,3,Yes,1543233058000,Yes,4919,Yes,,B,"['Respected', 'Gives good feedback', 'Amazing lectures']",people,people
Not Mandatory,good,average,good,0,25274768,0,,awesome,5,PHLC35,"This professor was the best professor I have ever had. She keeps lectures really fun and enjoyable - even if the material is difficult and dull at times. There were times she had me in tears from laughing! ""There's no feelings in philosophy."" I took her classes just because she was teaching them - as did a lot of people in the class. Best prof",10/21/2015,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1445423439000,Yes,4919,Yes,,N/A,"['Hilarious', 'Amazing lectures']",people,people
N/A,good,average,good,0,24230192,0,,awesome,5,PHLB35,"Karolina is my favourite professor at UTSC. I don't have enough space to explain how incredible she is (as a person, as a prof, everything), but as long as you attend lectures, ask questions, and involve yourself in her discussions you cannot do poorly. Material is difficult, but Karolina is awesome! SO helpful and funny (which always helps). ",01/05/2015,2.0,2.0,,5,It's my life,5.0,5.0,1,Yes,1420461990000,Yes,4919,Yes,,N/A,"['Hilarious', 'Gives good feedback']",people,people
Mandatory,good,good,good,2,23917296,0,,awesome,5,PHLC35,"i love modern philosophy because of her. she is helpful and always there for us when we have questions. she treats us like adults and so i feel embarrassed if i miss an assignment, so i don't. she is also hot which helps. ",12/01/2014,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1417464889000,N/A,4919,Yes,,B+,"['Clear grading criteria', 'Inspirational', 'Caring']",people,people
N/A,good,good,good,0,23917275,0,,awesome,5,PHLC99,This professor is the greatest! gets to the point. respects students and so we respect her back. considers our questions. fun. excellent teacher. excellent comments on papers. extremely helpful and there for you. i love to read the material because of her. i don't forget what i read.,12/01/2014,4.0,4.0,,5,Really into it,5.0,5.0,1,Yes,1417464710000,N/A,4919,Yes,,N/A,"['Clear grading criteria', 'Respected', 'Gives good feedback']",people,people
Mandatory,good,average,good,0,22978553,0,,awesome,5,PHLB35,Awesome proff! Always available for questions ??,04/02/2014,3.0,3.0,,5,Really into it,5.0,5.0,1,No,1396425610000,N/A,4919,N/A,,A-,[],people,people
N/A,good,average,good,0,19728178,0,,awesome,5,PHLB33,Very good professor ... kept me interested every class! If you attend lectures and listen you will do well!!,01/15/2012,3.0,3.0,,5,Sorta interested,5.0,5.0,1,No,1326622287000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,19617492,0,,good,5,PHLB33,"Great Prof. Mid-Term and Exam are killers, but she is very nice and very helpful",12/24/2011,3.0,3.0,,3,It's my life,4.0,4.0,1,Yes,1324750334000,N/A,4919,N/A,,N/A,[],people,people
