attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,28501572,3,,awesome,5,ENGD80,"I can't believe some of these reviews!! Goldman is an amazing prof. She expects what any 4th year prof would expect: attendance and participation. That being said, she's extremely empathetic and approachable if there's anything holding her students back. She genuinely wants to help. Lectures were so interesting and inviting.",07/02/2017,3.0,3.0,,5,N/A,5.0,5.0,1,No,1498989321000,Yes,4919,Yes,,A,"['Gives good feedback', 'Amazing lectures', 'Participation matters']",people,people
Not Mandatory,average,good,average,4,26360582,0,,average,3,ENGB25,"Classes were long and dreadful. Although she encourages discussion, she often responds condescendingly. It's not an English program requirement, so I would not recommend taking this course.",04/23/2016,4.0,4.0,,2,N/A,2.5,2.5,1,Yes,1461409517000,N/A,4919,Yes,,A-,"['Get ready to read', 'Lecture heavy', 'Participation matters']",people,people
N/A,average,good,average,4,25528340,0,,poor,2,ENGC69,"Killed the vibe of the second portion of the course. Her course materials are interesting yet her lectures seem to rely heavily upon her personal research. Also if she doesn't agree with your thesis, your essay grade seems to suffer...",12/02/2015,4.0,4.0,,2,Sorta interested,2.0,2.0,1,Yes,1449076684000,N/A,4919,Yes,,N/A,"['Lecture heavy', 'Tough grader', 'Get ready to read']",people,people
Mandatory,average,good,average,0,24093091,1,,average,3,ENGC,"Good presentation, enthusiastic, great novelfilm choices and encourages class discussion.  However, she is condescending, somewhat rude and elitist and therefore not conducive to a friendly learning environment.  ",12/15/2014,4.0,4.0,,3,Really into it,3.0,3.0,1,Yes,1418679656000,N/A,4919,Yes,,B,"['Gives good feedback', 'Get ready to read', 'Tough grader']",person,people
Mandatory,good,poor,good,0,23957865,4,,awesome,5,ENGLISH,Overall a fantastic teacher.,12/05/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1417770742000,Yes,4919,Yes,,A,"['Gives good feedback', 'Inspirational']",people,people
Mandatory,good,poor,good,0,23957862,4,,awesome,5,ENGLISH,Overall a good teacher.,12/05/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1417770679000,Yes,4919,N/A,,A,"['Inspirational', 'Gives good feedback']",people,people
N/A,good,poor,good,0,23897105,4,,awesome,5,ENGLISH,Best teacher ever.,11/26/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1417003071000,Yes,4919,N/A,,N/A,"['Gives good feedback', 'Respected']",people,people
Mandatory,good,poor,good,0,23896905,4,,awesome,5,ENGLISH,Overall amazing teacher.,11/26/2014,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1417000245000,Yes,4919,N/A,,A-,"['Caring', 'Gives good feedback']",people,people
Mandatory,good,good,good,0,23744314,4,,good,4,ENGD57,Love her,11/04/2014,4.0,4.0,,4,Really into it,4.0,4.0,1,Yes,1415136145000,Yes,4919,Yes,,INC,"['Gives good feedback', 'Inspirational']",people,people
Mandatory,poor,good,poor,4,22495564,1,,poor,1,ENGB25,Wouldn't take her class again. Self absorbed.,12/10/2013,5.0,5.0,,2,Meh,1.5,1.5,1,Yes,1386697965000,N/A,4919,N/A,,C,[],person,people
N/A,average,good,poor,3,20804472,1,,poor,2,ENGC02,"One of the worst English Profs at UTSC. She is not helpful and though she encourages class discussion will constantly shame you in front of the class instead of taking what you say and using it. Prof. Goldman is fanatical about Atwood to tiring degrees and unless you love Canadian lit that much, I'd avoid these classes.",11/09/2012,4.0,4.0,,1,Sorta interested,1.5,1.5,1,Yes,1352421211000,N/A,4919,N/A,,N/A,[],person,people
N/A,good,good,average,0,18501883,3,,good,4,ENG5787,"Professor Goldman is quirky, funny, and very enthusiastic about the subject matter. While usually not a problem, this professor can show favouritism towards students whose views are aligned with her own interpretations. She is excessively knowledgeable, but not open enough to new perspectives. Also, seems disorganized and underprepared for class.",05/01/2011,4.0,4.0,,3,Sorta interested,3.5,3.5,1,Yes,1304263890000,N/A,4919,N/A,,N/A,[],people,people
N/A,good,average,good,0,17659237,3,,awesome,5,ENGC02,"Enthusiastic, really funny, and has great insights. The first day of class she said to us that she's losing her earnestness. There was more but I can't remember. Anyways she's funny and witty you won't be disappointed.  I like quirky teachers, they're often brilliant.",10/15/2010,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1287103488000,N/A,4919,N/A,,N/A,[],people,people
N/A,average,good,average,1,16718951,1,,poor,2,ENGC02,"Let's just say I took the class because it's mandatory for the English program. I'll admit she's an enthusiastic prof, and the chosen novels are great. But she's not the most approachable person, and I tend to get along pretty well with my professors. She also shows favouritism, and expects a lot for a c-level course.",01/12/2010,5.0,5.0,,2,Meh,2.0,2.0,1,Yes,1263334588000,N/A,4919,N/A,,N/A,[],person,person
N/A,good,average,good,0,14895472,0,,awesome,5,ENGC,Amazing Prof...loved talking to her during her office hours...made herself avaliable butHATES e-mail---enjoyed this class,10/23/2008,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1224780648000,N/A,4919,N/A,,N/A,[],people,people
