attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,average,average,0,29073119,0,,average,3,SSM1040H,"Terrific human, poor teacher. While he's extremely intelligent, his knowledge doesn't always come through when he's lecturing, especially when he gets caught up in a story about his cats. I found it tough to learn at many points in the semester because the lectures moved so incredibly slow.",12/06/2017,3.0,3.0,,3,N/A,3.0,3.0,1,No,1512598843000,No,4928,Yes,,B,"['Graded by few things', 'Lecture heavy', 'Inspirational']",people,people
Mandatory,good,average,good,0,27047421,0,,good,4,MGT1330,"An incredibly intelligent professor.  A colleague of mine credited him with helping him pass his Level II CFA exam.  Gives the big picture story of the why we carry out the calculations.  Super funny, too!",10/17/2016,3.0,3.0,,4,N/A,4.0,4.0,1,No,1476742668000,Yes,4928,Yes,,N/A,"['Respected', 'Hilarious']",people,people
N/A,good,average,good,1,17011576,1,,awesome,5,MGT431,One of the best profs I've ever had at UTM. A great sense of humor and his presentations of the material are clear and professional. Great guy.,04/17/2010,2.0,2.0,,4,Really into it,4.5,4.5,1,Yes,1271512738000,N/A,4928,N/A,,N/A,[],person,person
N/A,good,average,good,0,13469297,0,,awesome,5,ECO373,"My favourite prof in UTM!! Very interested in the field of enironmental economics and willing to help students as much as possible, if they show interest in his class. I enjoyed his lectures because he allowed us to discuss issues of interest!",09/11/2007,2.0,2.0,,5,It's my life,5.0,5.0,1,No,1189511425000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,1,3227877,0,,awesome,5,ECO373Y,"Great prof with good sense of humor...very laid back and friendly with students, tests are fair and very similar to old tests.  If you enjoyed externalities in micro, you'll like this course.  Guaranteed A if you do the old tests",01/15/2005,2.0,2.0,,4,Really into it,4.5,4.5,1,N/A,1105818174000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,0,2924050,0,,awesome,5,ECO373,No Comments,12/06/2004,3.0,3.0,,5,It's my life,5.0,5.0,1,N/A,1102355026000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,2834628,0,,good,4,ECO373,Great prof for this course (environmental economics) because it concerns him on a more personal level. He speaks with great interest and passion which made this course very interesting and enjoyable.,11/25/2004,3.0,3.0,,4,Really into it,4.0,4.0,1,N/A,1101370649000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,average,average,0,2348855,0,,average,3,MGT1210,Not bad...Hate his guts,07/28/2004,3.0,3.0,,2,N/A,2.5,2.5,1,N/A,1091023638000,N/A,4928,N/A,,N/A,[],people,people
N/A,poor,average,poor,0,2277340,0,,awful,1,VALUATIONS,This is the worst professor ever.  He doesn't give a**** whether you learn anything or not.,06/27/2004,3.0,3.0,,1,N/A,1.0,1.0,1,N/A,1088330555000,N/A,4928,N/A,,N/A,[],people,people
N/A,poor,good,average,0,2196775,0,,average,1,ECO373,Good Prof. Knows what he's talking about...don't buy the book... but the course isn't well structured because another prof teaches half of it (in alternate weeks) and that guy is pretty boring.,05/27/2004,4.0,4.0,,4,N/A,2.5,2.5,1,N/A,1085697575000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,good,0,2167405,0,,awesome,5,FINECO,"Great prof.  Very cool guy, his lectures are very clear.  One of the best profs I've ever had.",05/20/2004,1.0,1.0,,5,N/A,5.0,5.0,1,N/A,1085044352000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,good,average,1,1088531,0,,average,3,MGT337,"Can be boaring at first, but he knows a lot.  Buy the old test package from Copying Services and you're set!!!",08/14/2003,4.0,4.0,,3,N/A,3.0,3.0,1,N/A,1060863647000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,poor,good,0,1071555,0,,good,4,ECO320,If u get a hold of his old tests you'll be fine.  This guy has a lot of experience and is very knowledgable.  But can be intimadating at times when you need help.  His TA's marking is quite fair.,07/31/2003,1.0,1.0,,4,N/A,4.0,4.0,1,N/A,1059672866000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,good,good,0,888333,0,,awesome,5,MGT337,I have two Word  Best Teacher Ever  Oh wait...,04/26/2003,5.0,5.0,,5,N/A,5.0,5.0,1,N/A,1051317614000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,700401,1,,awesome,5,MGT337,"saunters in ten minutes late, looks like a gangster...what can i say, he's the best.",03/12/2003,3.0,3.0,,5,N/A,5.0,5.0,1,N/A,1047465818000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,poor,good,0,700395,0,,awesome,5,MGT337,Tell this man I'm gonna burn him a philly at the end of the semester...he's da man!,03/12/2003,1.0,1.0,,5,N/A,5.0,5.0,1,N/A,1047465726000,N/A,4928,N/A,,N/A,[],people,people
