attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,average,average,average,0,25452581,0,,average,2,BHR313,"Funny, easy to approach but can be unclear with expectations so better ask your questions in class!",11/19/2015,2.0,2.0,,4,Sorta interested,3.0,3.0,1,No,1447942457000,N/A,4928,Yes,,C+,"['Hilarious', ""Skip class? You won't pass.""]",people,people
Mandatory,good,good,good,0,24884930,0,,awesome,5,BHR313,"Dr. Pitek is an amazing teacher. I would take any course that she teaches. She is hilarious. She has the funniest jokes, but only she finds them funny. She also likes to ask ""interesting"" questions to the class.",05/21/2015,4.0,4.0,,5,It's my life,5.0,5.0,1,Yes,1432238334000,N/A,4928,Yes,,N/A,"['Inspirational', 'Hilarious', 'Respected']",people,people
Mandatory,good,poor,good,1,22649501,1,,awesome,5,ERI260ERI360,"My god, dayum she is smoking hot (main reason why I attended all of her lectures)!! Her classes are very short and concise. If you don`t participate, she won`t bump you to an 80...when you are at 79. So, speak up!!",12/24/2013,1.0,1.0,,5,Really into it,5.0,5.0,1,No,1387845665000,N/A,4928,N/A,,N/A,[],person,person
Mandatory,good,poor,good,0,22401051,0,,awesome,5,ERI360ANDERI,she is the easiest prof in UTM if you are a hard worker. Very straight-forward and engages the whole class during the lecture. Never miss a lecture and ur guaranteed a good mark that you deserve based on your efforts. Some utm profs only care abt having low class average but she cares for her students to learn and get marks based on hard work.,11/28/2013,1.0,1.0,,5,Sorta interested,5.0,5.0,1,Yes,1385651002000,N/A,4928,N/A,,A+,[],people,people
Mandatory,good,poor,good,0,22083338,0,,awesome,5,ERI260,"Very nice lecturer. I really like her teaching style,straight to the point. the length of each lecture is usually about 20-40 mins?Amazing~ Easy test and assignment~",08/25/2013,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1377468054000,N/A,4928,N/A,,N/A,[],people,people
Not Mandatory,good,average,good,1,22074035,3,,awesome,5,ERI360,"Love her, strict in class, friendliest advisor outside class.",08/21/2013,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1377116024000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,0,21814297,1,,awesome,5,ERI260,She's sooo pretty & so straight-up. Her lectures are engaging & she's very straight to the point. Super fair in how she treats her class & youthful.,05/23/2013,2.0,2.0,,5,Really into it,5.0,5.0,1,No,1369267238000,N/A,4928,N/A,,N/A,[],person,people
N/A,good,average,good,1,21639940,0,,awesome,5,ERI360,"Amazing professor. Does not beat around the bush, knows what she wants. Marking in all her courses are difficult, however if you go to class and pay attention she gives you enough hints. She's a total sweetheart and extremely easy on the eyes if you know what i mean.",04/30/2013,3.0,3.0,,5,Low,5.0,5.0,1,Yes,1367348556000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,0,21417327,0,,awesome,5,ECO260,"Best prof at UTM. Her lectures are interesting, she gets straight to the point and doesn't waste your time with long talks. She listens to student and values their opinions. Really an amazing prof with a passion for her student :)",03/16/2013,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1363467883000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,1,20856406,0,,awesome,5,ERI260,"Her straightforward/no-nonsense style will intimidate you at first... she is a fantastic instructor, though, and a very kind person. The tests are difficult (55% avgerage on the midterm). Know ALL theories and where they apply. When she says why something is important, WRITE IT DOWN. I recommend sitting at the front of the room and participating.",11/17/2012,3.0,3.0,,5,Really into it,5.0,5.0,1,Yes,1353193714000,N/A,4928,N/A,,N/A,[],people,person
N/A,good,average,good,0,20627249,0,,awesome,5,ERI260,"Go to class, write down what she says. Go to office hours to discuss any issues, she is very reasonable. Really great prof, straight to the point in what she wants from students.",09/05/2012,3.0,3.0,,5,Low,5.0,5.0,1,No,1346839639000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,20576034,0,,awesome,5,ERI260,AMAZING!,08/15/2012,2.0,2.0,,5,Really into it,5.0,5.0,1,Yes,1345003152000,N/A,4928,N/A,,N/A,[],people,people
