attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,poor,good,1,27805146,0,,awesome,5,PHY100,"Best prof ever, would totally take again. He also explains clearly what he wants you to do and very generous",02/05/2017,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1486286290000,Yes,4928,Yes,,A-,"['Amazing lectures', 'Caring', 'Inspirational']",people,person
Mandatory,good,poor,good,2,27780318,0,,awesome,5,PHY100,Best prof Ive ever had provides a fun learning atmosphere during the lecture. Highly recommended,01/26/2017,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1485467292000,Yes,4928,Yes,,A+,"['Inspirational', 'Accessible outside class', 'Hilarious']",people,people
N/A,good,average,good,0,27772941,0,,awesome,5,PHY100,A professor willing to help you and is able to successfully connect to his students!,01/24/2017,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1485302072000,Yes,4928,Yes,,A+,"['Respected', 'Hilarious', 'Gives good feedback']",people,people
N/A,good,poor,good,0,27770799,0,,awesome,5,PHY100,Be sure to go to class and read the textbook if you're not familiar with grade 11/12 physics. An absolute breeze if you took physics throughout high school.   Make sure to hand in your assignments on time!,01/24/2017,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1485272726000,Yes,4928,Yes,,A+,[],people,people
N/A,good,average,good,0,22789840,0,,awesome,5,PHY100,best prof in UTM. very knowledgeable and kind to students.,01/24/2014,3.0,3.0,,5,It's my life,5.0,5.0,1,Yes,1390574005000,N/A,4928,N/A,,N/A,[],people,people
N/A,average,poor,average,0,20052709,0,,good,3,PHY347,"This professor was all and all a good lecturer and a fair marker, though I found the structure of the course unfavorable to learning the material. For one, we weren't told much about what material was fair game for exam (even after asking questions, this was unclear) and the textbook really glosses over a lot of the topic. Still, worth taking.",04/15/2012,1.0,1.0,,4,Sorta interested,3.5,3.5,1,Yes,1334506241000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,good,0,19642366,0,,awesome,5,PHY332,"Attend class, office hours, etc., very helpful. If you put an effort in his course he will reward you. Especially put effort in the presentations and assignments. Go to office hours and ask questions, he will even help with assignment questions. Do the past exams/tests, they are very similar!",12/30/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1325247005000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,good,0,19642266,0,,awesome,5,PHY332,"Very very good professor, just make sure you keep up! Go to offices hours ask questions and he will lead you in the right direction, even for assignment questions. Do the past exams, they are helpful. Put effort in the presentations, assignments and he will reward you!",12/30/2011,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1325245544000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,poor,good,0,16954556,0,,awesome,4,PHY247,Very good prof. Enthusiastic to another level. Serious about his work. His labs are fun. Be nice to him and he will be nicer to you. Obviously he likes a good student just like any other prof,04/06/2010,1.0,1.0,,5,It's my life,4.5,4.5,1,Yes,1270559355000,N/A,4928,N/A,,N/A,[],people,people
N/A,good,average,good,0,16304875,0,,awesome,4,PHY247,"Over all, very competent Prof. Takes work seriously and teaches efficiently.",11/03/2009,2.0,2.0,,5,Really into it,4.5,4.5,1,Yes,1257243029000,N/A,4928,N/A,,N/A,[],people,people
