attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,32726392,0,,awesome,5,MAT102,She is an amazing person!,12/20/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1576813934000,Yes,4928,Yes,,A,"['Caring', 'Amazing lectures', 'Inspirational']",people,people
Not Mandatory,average,good,average,1,32374578,0,,average,3,MAT102,"I dont know, I just dont know. This class is one of those nil desperandum moments of stasis. With tongue in cheek, dont know how say mehh any better...",11/07/2019,5.0,5.0,,3,N/A,3.0,3.0,1,No,1573114377000,No,4928,Yes,,Not sure yet,"[""Skip class? You won't pass."", 'Tough grader', 'Lots of homework']",people,person
Mandatory,good,average,good,0,32318395,0,,awesome,5,MAT135Y5,Best math prof I've had at UTM.,10/25/2019,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1571968574000,Yes,4928,Yes,,N/A,"['Inspirational', 'Gives good feedback', ""Skip class? You won't pass.""]",people,people
Not Mandatory,good,average,good,7,30690386,0,,awesome,5,MAT135,"One of the best profs ever! She knows the stuff, and really cares for her students. She is very energetic, makes things fun, and if you listen to her advice, you will do really well.",11/08/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1541713635000,Yes,4928,Yes,,N/A,"['Hilarious', 'Amazing lectures', 'Inspirational']",people,people
Mandatory,good,average,good,9,30527465,0,,awesome,5,MAT135,She's the best prof I have so far. She makes the lectures fun and interesting and she's also gorgeous :),09/27/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1538063491000,Yes,4928,No,,N/A,"['Amazing lectures', 'Respected', 'Caring']",people,people
N/A,good,good,good,8,30439328,0,,awesome,5,MAT135,she is a great prof. she cares for her students to succeed. she makes difficult concepts easy to understand. just do your work to get good grades. def one of my fav profs,08/16/2018,5.0,5.0,,5,N/A,5.0,5.0,1,Yes,1534448731000,Yes,4928,Yes,,A-,"['Caring', 'Hilarious', 'Accessible outside class']",people,people
Mandatory,average,good,average,0,30439178,6,,average,3,MAT135,"good but makes mistakes sometimes and students would correct her. By the way, if she is course cordinator, good luck, her tests are brutal",08/16/2018,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1534444928000,No,4928,Yes,,N/A,"['Test heavy', 'Caring']",people,people
N/A,good,good,good,7,30338131,0,,awesome,5,MAT135,Andie goes out of her way to make sure her students understand concepts thoroughly. I highly suggest choosing her if you struggle with mathematics because she makes difficult lecture content understandable. She also gives out a paper with key concepts before tests. Amazing prof!,07/11/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1531339487000,Yes,4928,Yes,,N/A,"['Accessible outside class', 'Inspirational', 'Respected']",people,people
Mandatory,good,average,good,6,30175476,0,,awesome,5,MAT135Y,Goes above and beyond making summaries of key concepts for entire class.,05/23/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1527070183000,Yes,4928,Yes,,B,"['Respected', 'Gives good feedback', ""Skip class? You won't pass.""]",people,people
Mandatory,poor,good,poor,2,29420904,22,,awful,1,MAT135,Too hard. Speak too fast,01/09/2018,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1515506763000,No,4928,Yes,,D,[],people,people
N/A,good,poor,good,15,29388931,2,,awesome,5,MAT135,"I had her for the first time today, she made the class easy and chill. Awesome sauce &#55357;&#56397;",01/04/2018,1.0,1.0,,5,N/A,5.0,5.0,1,No,1515082608000,Yes,4928,Yes,,N/A,[],people,people
N/A,good,good,good,15,29388824,4,,awesome,5,MAT135,AWESOME SAUCE!,01/04/2018,5.0,5.0,,5,N/A,5.0,5.0,1,Yes,1515081635000,Yes,4928,Yes,,N/A,[],people,people
Not Mandatory,good,good,good,4,27294845,0,,awesome,5,MAT135,"Loved her lectures, she makes difficult material look easy. She really cares about her students and wants them to succeed.",12/01/2016,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1480553540000,Yes,4928,Yes,,A-,"['Caring', 'Accessible outside class', 'Amazing lectures']",people,people
