attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,average,good,0,30538688,0,,awesome,5,MAT133,"Dave is a really amazing guy and professor. He explains concepts well and encourages us to ask questions. I thought this class would be the death of me but it turned out to be the best grade i've ever gotten in university. If you want to do well, do the past tests and you can guarantee yourself an A.",10/03/2018,2.0,2.0,,5,N/A,5.0,5.0,3,Yes,1538526299000,Yes,1484,Yes,,A+,"['Amazing lectures', 'Respected', 'Accessible outside class']",people,people
Not Mandatory,good,average,good,0,30354459,0,,awesome,5,MAT133,DAVE &lt;3 What can I say other than he is the greatest lecturer I've ever had. 0% of students would regret taking his classes,07/18/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1531925566000,Yes,1484,Yes,,A+,"['Accessible outside class', 'Inspirational', 'Amazing lectures']",people,people
Mandatory,good,average,good,0,28562605,0,,awesome,5,MAT133,"Super patient, funny, smart and good looking professor. He cares greatly about all of his student and his teaching is easy to understand and follow. You will never fall asleep in his classroom and you'll be learning a great deal of material. Best prof I've met so far. Would love to take any other classes that he teaches.",07/27/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1501173539000,Yes,1484,Yes,,N/A,"['Amazing lectures', 'Inspirational', 'Caring']",people,people
Not Mandatory,good,average,good,1,27959275,0,,awesome,5,MAT133,"He's really good and really patient and he also cares about his students. Honestly, the only reason I went to class was because of his sweaters, those were the highlight of my day!",03/28/2017,2.0,2.0,,5,N/A,5.0,5.0,1,No,1490718282000,Yes,1484,Yes,,N/A,[],people,person
N/A,good,average,good,0,27666602,0,,awesome,5,MAT133,"This professor is very nice and helpful if you don't understand the topic. He goes over the content in detail with you, making sure you understand. Very funny and approachable. Great prof for first year",01/03/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1483482206000,Yes,1484,Yes,,N/A,"['Hilarious', 'Caring', 'Gives good feedback']",people,people
Not Mandatory,good,average,good,3,27115856,0,,awesome,5,MAT133,"This professor has a really good taste on sweaters. He's a really fun prof, he likes to play math games. He teaches the concepts well. It's easy to understand. It's a unique experience for first graders.",11/02/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1478100307000,Yes,1484,Yes,,A,"['Respected', 'Inspirational', 'Hilarious']",people,people
Mandatory,good,average,good,4,27093318,0,,awesome,5,MAT133Y1,"This proffesor likes to play games. He sometimes writes the answers wrong but he teaches good!  He also is accesible outside class, which is helpful. Fun prof!",10/28/2016,2.0,2.0,,5,N/A,5.0,5.0,1,No,1477664391000,Yes,1484,Yes,,N/A,"['Hilarious', 'Accessible outside class', 'Amazing lectures']",people,people
Not Mandatory,good,average,good,0,26859106,0,,awesome,5,MAT133,Great prof! Lecture problems are very helpful. Clearly explains the steps in solving problems and is willing to answer any questions that will help students understand the concepts better.  Do the practice problems in and out of class and ask for extra help if needed.  Not too difficult to get an A.,08/03/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1470230160000,Yes,1484,Yes,,A+,"['Caring', 'Gives good feedback', 'Accessible outside class']",people,people
Mandatory,good,poor,good,0,26259831,0,,awesome,5,MAT133,Do the in-class problem solving. Helped me a lot. Saves you a great deal of trouble when studying.,04/08/2016,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1460157495000,Yes,1484,Yes,,N/A,['Participation matters'],people,people
N/A,good,poor,good,4,25517510,0,,awesome,5,MAT133,"EXPLAIN EVERY EXAMPLE CAREFULLY, SLOWLY. PAY A LOT OF ATTENTION TO STUDENTS' UNDERSTANDING.",12/01/2015,1.0,1.0,,5,It's my life,5.0,5.0,1,Yes,1448996280000,N/A,1484,Yes,,A+,"['Gives good feedback', 'Caring', 'Amazing lectures']",people,people
