attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,average,good,average,8,29608729,4,,average,3,BIO120,"Peculiar person. His book, though dry is actually pretty decent. Plz read it if you want to understand the course material He's actually a very good prof, the only thing i didn't like was the course subject in general. Adds a bit of dry/sarcastic humour to spice up the lecture.",03/01/2018,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1519862532000,Yes,1484,Yes,,A-,"['Hilarious', 'Respected', 'Get ready to read']",people,people
Mandatory,good,average,good,0,29470324,0,,awesome,5,BIO120,Great lecturer and loves what he teaches. I hope he enjoys his retirement! Thanks for teaching me!,01/17/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1516230300000,Yes,1484,Yes,,A,"['Respected', 'Get ready to read', 'Hilarious']",people,people
Not Mandatory,good,average,good,0,29470110,0,,good,4,BIO120H1,"Professor Thompson is a great lecturer! He explains the concepts clearly and gives detailed examples. There is a lot of reading for his class - this is from a textbook he wrote himself so not much disparity between lecture and reading. He seems friendly and not dry at all. However, he sometimes doesn't finish lectures, posting them later online.",01/17/2018,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1516228271000,Yes,1484,Yes,,A+,"['Get ready to read', 'Amazing lectures', 'Respected']",people,people
Not Mandatory,good,average,good,2,29245982,3,,awesome,5,BIO120,"Professor Thomson is the best professor I've had so far at UofT, he's not dull while presenting information and makes going to lectures a thing to look forward to. Such a shame that he is retiring this year because everyone taking first year biology should have the privilege of learning from him. His goodbye on the last morning lecture made me cry.",12/17/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1513525052000,Yes,1484,Yes,,N/A,"['Hilarious', 'Get ready to read', 'Caring']",people,people
N/A,good,average,good,3,29229829,0,,awesome,5,BIO120,"Great prof, super funny. Loves his blues music. Very helpful textbook but be prepared to read the WHOLE thing. Gonna miss this man :(",12/16/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1513382620000,Yes,1484,Yes,,N/A,"['Get ready to read', 'Hilarious', 'Respected']",people,people
Mandatory,good,good,good,2,29175159,0,,awesome,5,BIO120H,I feel lucky to be one of his students. He is a very inspirational professor and I'm certainly going to miss his class!,12/13/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1513171150000,Yes,1484,Yes,,N/A,"['Inspirational', 'Respected', ""Skip class? You won't pass.""]",people,people
Mandatory,good,good,good,1,29112939,0,,awesome,5,BIO120,"Thomson is honestly an amazing professor. His lectures cover some boring material but some interesting material, and you have to be prepared to read the WHOLE book, but its worth it. It can be interesting, and some of his ideas are so inspirational. If you think you don't like/value ecology, just pay attention, read, and he might change your mind.",12/09/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1512854949000,Yes,1484,Yes,,N/A,"['Get ready to read', 'Inspirational', 'Hilarious']",people,person
Not Mandatory,good,average,good,2,29106848,0,,awesome,5,BIO120,He loves his job and good at it :) Very caring and respected professor. He retired this year and his advice for students after class was very emotional. He cares. He really does,12/09/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1512802224000,Yes,1484,Yes,,N/A,"['Respected', 'Hilarious', 'Get ready to read']",people,people
Not Mandatory,good,good,good,3,29104101,0,,awesome,5,BIO120,"Great Professor!! He incorporates many examples and personal stories. His lecture material is boring, however he makes it so much better. He retired this year but I will miss him :(",12/08/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1512770641000,Yes,1484,Yes,,N/A,"['Hilarious', 'Respected', 'Inspirational']",people,people
Mandatory,good,good,good,3,29101386,0,,awesome,5,BIO120,"Even though many parts of his topic were dry, I cannot deny that he is a great teacher. Well-spoken, anecdotal, funny, passionate, and really cares about his students' education. You will have to read a textbook he wrote, and you will be tested on the specifics on this text, but overall, enjoyable class (as long as you don't hate ecology).",12/08/2017,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1512755876000,Yes,1484,Yes,,A,"['Respected', 'Get ready to read', 'Hilarious']",people,people
Mandatory,good,average,good,0,29071250,1,,awesome,5,BIO120,"He's super passionate about his section of BIO120 and if you have the slightest interest in the material then you're going to love Thomson. He makes the lectures interesting and fun, but its super important that you go to all lectures and do readings as the tests are out of few marks and test more niche topics which hide in the textbook or lecture.",12/06/2017,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1512592537000,Yes,1484,Yes,,N/A,"['Amazing lectures', ""Skip class? You won't pass."", 'Get ready to read']",person,people
N/A,average,average,average,1,28527592,1,,average,3,BIO120,"His lectures were alright, but the readings he assigned from the book he wrote were VERY dry and dense. I don't think it's his fault, he taught the ecology portion of the course, which involved memorization of a lot of boring, menial things like precipitation patterns,  biomes and flora/fauna. Overall, an OK prof, but could do to be more engaging.",07/12/2017,3.0,3.0,,3,N/A,3.0,3.0,1,Yes,1499898810000,Yes,1484,Yes,,A,"['Lots of homework', 'Clear grading criteria']",person,person
Mandatory,good,average,good,4,28328001,0,,good,4,BIO120,His lectures are a complement to the textbook material and the tests are quite conceptual but the material is rather fun.,05/16/2017,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1494976000000,Yes,1484,Yes,,A,"['Accessible outside class', 'Test heavy', 'Get ready to read']",people,people
Not Mandatory,good,good,good,0,28248038,1,,good,4,BIO120,"Great lecturer. He willingly spends time to answer your questions after class . However, test questions are worded confusingly, and include textbook exclusive and extremely minute facts (one exam question required knowledge not found in lecture slides nor in textbook nor lab manuel, but from a lecture where he only mentioned it for 5 seconds)!",05/08/2017,5.0,5.0,,4,N/A,4.0,4.0,1,Yes,1494258275000,No,1484,Yes,,N/A,[],person,people
Mandatory,poor,good,poor,3,27917293,9,,awful,1,BIO120H1,"James is one of the most disgusting profs I have ever seen. His goal is to fail half of the class. Also, his long online textbook is a pain to read and he expects us to know the entire textbook within a very short amount of time. If you have this course with him, please change your field of study unless you want him to hurt your GPA.",03/17/2017,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1489769972000,No,1484,Yes,,C,"['Tough grader', 'Test heavy', ""Skip class? You won't pass.""]",people,people
Mandatory,good,average,good,4,27641275,0,,awesome,5,BIO120,"Very funny, cares about his students and an inspirational professor",12/29/2016,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1483022506000,Yes,1484,Yes,,N/A,"['Respected', 'Inspirational', 'Gives good feedback']",people,people
Mandatory,good,average,good,1,27588765,0,,good,4,BIO120,"Professor Thomson is one of my favourites. He gives great lectures, often with tangible components (heating up pinecones, almost blending mice, etc.)  I did find some of his later material - particularly population ecology - difficult to grasp. I did miss several lectures though, so it could have just been that.",12/21/2016,3.0,3.0,,4,N/A,4.0,4.0,1,Yes,1482285428000,Yes,1484,Yes,,B+,"['Get ready to read', 'Amazing lectures']",people,person
N/A,good,average,good,3,27585476,0,,awesome,5,BIO120H1F,"Professor Thomson taught the second-half of BIO120 about ecology. His textbook, The Struggle for Existence, is well-written and it presents a more in-depth summary of the lectures. His lectures are informative and interesting, and there is a greater emphasis on application within this section.",12/20/2016,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1482267828000,Yes,1484,Yes,,A+,"['Respected', 'Amazing lectures', 'Inspirational']",people,people
Mandatory,good,poor,good,0,26468203,0,,awesome,5,BIO120,"Amazing Prof, just make sure you read and memorize everything and you'll be fine",05/04/2016,1.0,1.0,,5,N/A,5.0,5.0,1,Yes,1462386841000,N/A,1484,Yes,,N/A,"['Respected', 'Inspirational', 'Amazing lectures']",people,people
Mandatory,good,good,good,3,25944627,0,,awesome,5,BIO120H,"I am kind of person which genuinely likes  learning, and Thomson is just the guy. even if you are not into ecology, for success at his tests, you really need to understand what he is talking about and what is his points. there maybe very detailed questions, but the most problematic ones are the conceptual ones.",01/14/2016,4.0,4.0,,5,Sorta interested,5.0,5.0,1,Yes,1452812349000,N/A,1484,Yes,,N/A,"['Tough grader', 'Amazing lectures', 'Inspirational']",people,people
Mandatory,good,average,average,0,25803853,0,,good,4,BIO120H,"Very funny professor, definitely show up to lecture and make detailed notes, consider recording the lectures and listen to them again after class. His questions are reasonable, the usual.",12/22/2015,3.0,3.0,,3,Really into it,3.5,3.5,1,Yes,1450800377000,N/A,1484,Yes,,A,"['Hilarious', 'Respected', ""Skip class? You won't pass.""]",people,people
Not Mandatory,good,average,good,0,25754592,0,,good,5,BIO120,He's so funny and american. He's also very sarcastic which is always a good sign. When he teaches its very clear and will go over everything the best of his abilities.,12/18/2015,3.0,3.0,,3,Really into it,4.0,4.0,1,No,1450397287000,N/A,1484,N/A,,B-,"['Hilarious', 'Amazing lectures', 'Tough grader']",people,people
