attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,average,good,average,0,28585166,0,,average,3,WGS360H1,"Karyn is really sweet , she is really passionate about what she is teaching; however the lectures were extremely boring and not mandatory to pass. There were 5-6 tutorials for the semester. Marks are based on tutorial attendance (10%), 5 entry responses (30%), 2 assignments to prep for the final (15% each) and the final essay (30%).",08/04/2017,4.0,4.0,,3,N/A,3.0,3.0,1,No,1501845053000,Yes,1484,Yes,,A,"['Caring', 'Get ready to read', 'So many papers']",people,people
