attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,poor,good,0,29674965,2,,good,4,MIE315,"-Awesome name -Makes jokes (which only he laughs too- kinda adorable tbh) -He's super helpful, especially if you ask him after class; very enthusastic (in 1 to 1 discussions only) -genuinely a good guy",03/20/2018,1.0,1.0,,4,N/A,4.0,4.0,1,No,1521578072000,Yes,1484,Yes,,A,[],people,people
