attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,3,31437340,0,,awesome,5,VIC172,"He's one of those profs that you'd want to get to know better. He goes out of his way to ensure that students who want to further explore the fields they are interested in are allowed to do so. He is incredibly approachable outside of class, and easy to talk to. He genuinely wants you to improve &amp; is willing to put in the extra effort, if you are.",03/14/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1552588104000,Yes,1484,Yes,,N/A,"['Inspirational', 'Respected', 'Accessible outside class']",people,people
