attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,good,good,good,8,31226558,0,online,awesome,5,HPS100,"HPS100 aint an easy course. You need to read the textbook and memorize a lot for the exam. So I may not take HPS again in the future. But Hakob is definitely a great professor. I got an 83 in the end and he curved it up and gave me an 85 which resulted in an overall grade of 4.0 for this course. Thank you, Hakob!",01/08/2019,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1546991107000,Yes,1484,Yes,,A,[],people,people
Mandatory,good,good,good,6,31180291,0,,awesome,5,HPS250,"After taking HPS100 last year, I finally managed to fit HPS250 into my timetable this year and I'm extremely glad I did. the course has opened my eyes to a whole new field which wouldn't have been possible without Hakob's marvelous lectures. In all my three years at the UofT, I have not had a better instructor.",12/31/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1546275420000,Yes,1484,Yes,,A,"['Respected', 'Inspirational', 'Amazing lectures']",people,people
Not Mandatory,good,good,good,4,31114344,0,,awesome,5,HPS250,"Hakob is arguably the best prof at the UofT. His online course is rightly considered an exemplar of how online courses should be. Personally, I prefer his live lectures, as I had an opportunity to ask questions. Strongly recommended",12/20/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1545303033000,Yes,1484,Yes,,A,"['Respected', 'Amazing lectures', 'Caring']",people,people
Not Mandatory,good,poor,good,6,30590041,0,online,awesome,5,HPS100,"I wanted to learn details about History and philosophy of science, i found his lectures on youtube and that was amazingly gratifying! Thank you so much!",10/20/2018,1.0,1.0,,5,N/A,5.0,5.0,1,No,1540035126000,Yes,1484,Yes,,N/A,"['Amazing lectures', 'Inspirational']",people,people
Not Mandatory,good,good,good,9,30356788,0,,awesome,5,HPS250,Hakob is an enthusiastic and engaging teacher. He obviously invested a great deal of effort in his presentations and did a fantastic job of presenting the course material. He also did a great job presenting a convincing argument for each week and then debunking it the next week with an even more compelling argument.,07/19/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1531997514000,Yes,1484,Yes,,B,"['Amazing lectures', 'Respected', 'Inspirational']",people,people
N/A,good,average,good,5,30268113,1,,awesome,5,HPS250,"Possibly the best lecturer at U of T. I honestly didn't think that I would enjoy the class because the material seemed dry, but he made it fascinating. Lectures are amazing, the reading load is average, and the assignments/tests are very fair. Professors should take note, this is how you teach!",06/15/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1529073238000,Yes,1484,Yes,,B,"['Clear grading criteria', 'Inspirational', 'Amazing lectures']",person,people
Mandatory,average,poor,average,2,29878733,37,online,poor,2,HPS100,Lecture &amp; Content was boring. Easy course regardless,04/24/2018,1.0,1.0,,2,N/A,2.0,2.0,3,Yes,1524577709000,No,1484,Yes,,B,['Get ready to read'],people,people
N/A,good,good,good,6,29841232,0,,awesome,5,HPS250,He is an amazing prof. Makes the hard concepts studied in class very easy to grasp and to appreciate!,04/19/2018,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1524136499000,Yes,1484,Yes,,N/A,"['Amazing lectures', 'Tough grader']",people,people
N/A,good,average,good,12,29475117,1,,awesome,5,HPS100,"One of the best professors I have ever had. Took every course he taught during my undergrad and loved every one of them. He is clear and engaging and goes above and beyond for his students. If you're in an online course, make an effort to go to the scientonomy events he runs and chat with him. You'll find him a wonderful teacher and mentor.",01/18/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1516304497000,Yes,1484,Yes,,N/A,"['Caring', 'Inspirational', 'Gives good feedback']",person,people
Mandatory,good,average,good,4,29446753,0,,awesome,5,HPS100,"He was one of the best prof's I've had at U of T, I would definitely recommend taking a class with him",01/13/2018,3.0,3.0,,5,N/A,5.0,5.0,1,Yes,1515843511000,Yes,1484,N/A,,N/A,"['Amazing lectures', 'Caring', 'Respected']",people,people
Mandatory,good,average,good,1,29424960,0,,awesome,5,HPS100,Greatest professor at UofT,01/09/2018,2.0,2.0,,5,N/A,5.0,5.0,1,No,1515534708000,Yes,1484,Yes,,A-,"['Respected', 'Hilarious', 'Inspirational']",people,person
N/A,good,average,good,3,29413943,0,online,awesome,5,HPS100,"Amazing prof, Hakob makes the topics really interesting.",01/08/2018,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1515432437000,Yes,1484,Yes,,N/A,[],people,people
