attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,good,good,0,24009190,0,,awesome,5,CIV529,"Engaging lectures, dynamic topics, and relevant material. This professor won't just teach you about rock engineering; he will teach you how to think and develop into an engineer. Take this class regardless of your professional interests. Highly recommended. ",12/09/2014,4.0,4.0,,4,Really into it,4.5,4.5,1,Yes,1418162354000,N/A,1484,Yes,,N/A,[],people,people
