attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Not Mandatory,poor,good,poor,5,31345112,0,,awful,1,ECO349,"Slides have 0 relation with problem sets. You will end up memorizing how to solve problems in problem sets' solutions since he doesn't show many example to approach problems. Tries to show off his economic knowledge by putting theoretical derivations on slides, lol. Doesn't reply to emails &amp; puts 5 course announcements 1 day b4 midterm on coverage",02/08/2019,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1549585690000,No,1484,Yes,,N/A,"['Test heavy', 'Lecture heavy', 'Tough grader']",people,people
