attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
N/A,good,good,good,0,27207187,0,,awesome,5,HESC5070,"Very good at breaking down complex material; fair grader; easy to do well if you show up for class, do the readings and take your time to read the directions in the reports and quizzes.",11/16/2016,4.0,4.0,,5,N/A,5.0,5.0,1,Yes,1479338736000,Yes,1484,Yes,,N/A,"['Respected', 'Clear grading criteria', 'Get ready to read']",people,people
