attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,1,29467400,1,,awful,1,LAW202H1F,"Richard Stacey is not a nice person. He is condescending and rude to students. He loves talking about his own accomplishments. He thinks he is funny, but really his &quot;humour&quot; just comes across as mean-spirited. He called students out in class and bullied them in front of their peers. He also uses too much Latin a lot which is pretentious.",01/17/2018,4.0,4.0,,1,N/A,1.0,1.0,1,Yes,1516203341000,No,1484,Yes,,N/A,['Get ready to read'],person,person
