attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,good,average,good,0,32585224,0,,awesome,5,CLA160,Four hours of lecture a week should make it worth 1 FCE and having to write a one page essay every week for tutorial was annoying but it did make you remember the content better and was an easy completion mark. Prof was amazing and always made jokes about the content. He actually made it fun to show up to class and he posts the slides online. 10/10,12/10/2019,3.0,3.0,,5,N/A,5.0,5.0,1,No,1575943404000,Yes,1484,No,,N/A,"['Amazing lectures', 'Hilarious', 'Respected']",people,people
Mandatory,good,average,good,0,32087437,0,,good,4,CLA160,"4 hours of lecture a week is too much for the subject matter and having to write a mini essay for every tutorial was tedious, but the lectures themselves were always engaging and the prof is a great speaker. grading is also very generous, but the exam is daunting. a good survey course, but you really FEEL the thousands of years you're covering.",07/10/2019,2.0,2.0,,4,N/A,4.0,4.0,1,No,1562721727000,Yes,1484,Yes,,A,"['So many papers', 'Lots of homework', 'Hilarious']",people,people
Mandatory,good,average,good,2,30872149,1,,awesome,5,CLA160,"He has a gift for lecturing, also very caring and wants his students to succeed.",12/05/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1544004496000,Yes,1484,Yes,,N/A,"['Hilarious', 'Amazing lectures', 'Respected']",person,people
Mandatory,good,average,good,3,30329051,0,,awesome,5,CLA160,"His lectures are really fun and engaging. The readings were always interesting. It's not hard to get a good mark if you do the readings, come to class, and participate in tutorials. He does a great job of making classics lots of fun for people who are new to the subject.",07/08/2018,3.0,3.0,,5,N/A,5.0,5.0,1,No,1531077510000,Yes,1484,Yes,,A,"['Amazing lectures', 'Inspirational', 'Clear grading criteria']",people,people
Not Mandatory,good,good,good,3,28682738,0,,awesome,5,CLA160,"I loved his class with a passion. He made us laugh every time he lectured. The work load was pretty heavy if you are taking a lot of classes, we had mini essays due every week and took a lot of time for essays. Wouldn't take the course if your aim is a bird course. However, he was an awesome prof.",09/18/2017,4.0,4.0,,5,N/A,5.0,5.0,1,No,1505771951000,Yes,1484,Yes,,B+,"['Hilarious', 'Amazing lectures', 'Caring']",people,people
Mandatory,good,average,good,5,28034943,0,,awesome,5,CLA160,DEFINITELY TAKE THIS CLASS. SETH WAS LITERAL PERFECTION. HIS LECTURE NOTES WERE SO AMAZING AND HE PROVIDES ALL THE READINGS FOR YOU DO YOU DONT HAVE TO WASTE MONEY ON TEXTBOOKS UNLIKE SOME OTHER CLASSICS PROFS (LOOKING AT U PETER BING) HIS TESTS WERE SUPER FAIR AND JUSTLY GRADED. HIGHLY RECOMMEND,04/11/2017,2.0,2.0,,5,N/A,5.0,5.0,1,No,1491954079000,Yes,1484,Yes,,A,"['Respected', 'Amazing lectures', 'Hilarious']",people,people
Mandatory,good,good,good,2,27695719,0,,awesome,5,CLA160,"Wouldn't recommend skipping too many classes as though he posts his slides much of them are just pictures and some important information is nuanced and emphasized in class. He's very caring and helpful to students; as well, he makes clear and appreciated attempts to engage the class in what may otherwise be difficult to digest material.",01/08/2017,4.0,4.0,,5,N/A,5.0,5.0,1,No,1483908102000,Yes,1484,Yes,,B+,"['Gives good feedback', 'Hilarious', 'Get ready to read']",people,people
Mandatory,good,good,good,2,27641304,0,,awesome,5,CLA160,"Very funny prof, cares about his students and makes otherwise boring lecture materials interesting.",12/29/2016,5.0,5.0,,5,N/A,5.0,5.0,1,No,1483022766000,Yes,1484,Yes,,N/A,"['Hilarious', 'Respected', 'Tough grader']",people,people
Mandatory,average,good,average,0,26775111,0,,average,3,LAT341,"Take his lecture classes (where readings are in English). He is very knowledgeable and a fairly entertaining lecturer. Tests are hard, and he grades papers hard too, but if you know what you're talking about and do the readings you're fine.  Avoid his Latin classes. Marking was hard, answers arbitrary, expectations for papers unclear.",07/01/2016,4.0,4.0,,3,N/A,3.0,3.0,1,Yes,1467396996000,Yes,1484,Yes,,N/A,"['Participation matters', 'Hilarious', 'Tough grader']",people,people
Not Mandatory,average,good,average,0,26650951,0,,average,3,LAT341,He was not only unhelpful but  severe in his grading (each assignment was graded about 15% lower than average).  He also took off 10% for an assign. submitted electronically the day before it was due knowing I couldn't make it due to a debilitating condition for which I was registered with AccServ. Worst experience at UofT after 22 credits.,05/25/2016,5.0,5.0,,2,N/A,2.5,2.5,1,Yes,1464189032000,N/A,1484,Yes,,N/A,[],people,people
Mandatory,poor,good,poor,2,26411878,3,,awful,1,LAT341,"Didn't seem to know the text very well & couldn't answer most grammatical questions. Would often get vocab or grammar wrong. It honestly sometimes felt like he didn't prepare at all for this class. Very disorganized. Doesn't, as most in the class complained, leave sufficient extra time in tests for thinking about answers. Possibly worst instructor.",04/28/2016,5.0,5.0,,1,N/A,1.0,1.0,1,Yes,1461884781000,N/A,1484,Yes,,N/A,[],people,people
Mandatory,good,average,good,0,26274529,0,,awesome,5,CLA373,"If I had the choice, I would take every single class possible with Prof. Bernard. He is hilarious and engaging and really cares about his students. If you're struggling with something he is always there to help find a way for you to learn. He is a natural educator, and if you ever take a course with him you should consider yourself lucky.",04/11/2016,2.0,2.0,,5,N/A,5.0,5.0,1,Yes,1460411080000,N/A,1484,Yes,,B+,"['Inspirational', 'Hilarious', 'Participation matters']",people,people
