attendance,clarityColor,easyColor,helpColor,helpCount,id,notHelpCount,onlineClass,quality,rClarity,rClass,rComments,rDate,rEasy,rEasyString,rErrorMsg,rHelpful,rInterest,rOverall,rOverallString,rStatus,rTextBookUse,rTimestamp,rWouldTakeAgain,sId,takenForCredit,teacher,teacherGrade,teacherRatingTags,unUsefulGrouping,usefulGrouping
Mandatory,poor,good,poor,1,31991483,2,,awful,1,MGY340,Really bad professor. There are easier courses to take (with more engaging professors ) to fulfill the major requirements. Don't take any courses with her; from what I've heard from my friends who took 315 with her she was a terrible prof there too.,06/04/2019,4.0,4.0,,1,N/A,1.0,1.0,1,No,1559607160000,No,1484,Yes,,A,"['Lecture heavy', 'Tough grader', 'Get ready to read']",people,person
